 ,Area,X,Y,XM,YM,IntDen,%Area,RawIntDen
2195,60.379,7089.286,675.824,7089.286,675.824,15396.691,100,2040
2196,45.284,7167.582,674.451,7167.582,674.451,11547.518,100,1530
2197,52.832,7433.477,674.451,7433.477,674.451,13472.105,100,1785
2198,37.737,7824.451,673.901,7824.451,673.901,9622.932,100,1275
2199,60.379,405.907,678.915,405.907,678.915,15396.691,100,2040
2200,822.666,430.852,699.529,430.852,699.529,209779.918,100,27795
2201,30.190,453.297,675.824,453.297,675.824,7698.346,100,1020
2202,60.379,918.956,678.571,918.956,678.571,15396.691,100,2040
2203,45.284,1548.077,675.824,1548.077,675.824,11547.518,100,1530
2204,45.284,5061.355,676.740,5061.355,676.740,11547.518,100,1530
2205,60.379,5894.574,676.854,5894.574,676.854,15396.691,100,2040
2206,135.853,6668.040,677.045,6668.040,677.045,34642.555,100,4590
2207,60.379,6929.602,677.541,6929.602,677.541,15396.691,100,2040
2208,60.379,7312.157,677.541,7312.157,677.541,15396.691,100,2040
2209,52.832,7603.022,676.413,7603.022,676.413,13472.105,100,1785
2210,45.284,8032.967,677.198,8032.967,677.198,11547.518,100,1530
2211,45.284,1243.132,678.571,1243.132,678.571,11547.518,100,1530
2212,52.832,2902.473,680.730,2902.473,680.730,13472.105,100,1785
2213,150.948,4348.077,683.929,4348.077,683.929,38491.728,100,5100
2214,75.474,5943.681,681.319,5943.681,681.319,19245.864,100,2550
2215,90.569,6751.603,683.150,6751.603,683.150,23095.037,100,3060
2216,7.547,6918.956,677.198,6918.956,677.198,1924.586,100,255
2217,30.190,7717.033,678.571,7717.033,678.571,7698.346,100,1020
2218,45.284,466.117,682.234,466.117,682.234,11547.518,100,1530
2219,67.927,622.253,682.692,622.253,682.692,17321.278,100,2295
2220,52.832,2053.571,681.907,2053.571,681.907,13472.105,100,1785
2221,52.832,2557.104,682.692,2557.104,682.692,13472.105,100,1785
2222,45.284,3977.106,682.234,3977.106,682.234,11547.518,100,1530
2223,15.095,5693.681,681.319,5693.681,681.319,3849.173,100,510
2224,22.642,6082.875,681.777,6082.875,681.777,5773.759,100,765
2225,22.642,6912.546,681.777,6912.546,681.777,5773.759,100,765
2226,45.284,7502.747,682.692,7502.747,682.692,11547.518,100,1530
2227,211.327,7638.049,689.953,7638.049,689.953,53888.419,100,7140
2228,37.737,7695.330,682.143,7695.330,682.143,9622.932,100,1275
2229,45.284,7779.304,683.150,7779.304,683.150,11547.518,100,1530
2230,7.547,449.176,682.692,449.176,682.692,1924.586,100,255
2231,52.832,2015.895,684.262,2015.895,684.262,13472.105,100,1785
2232,52.832,3436.224,685.440,3436.224,685.440,13472.105,100,1785
2233,45.284,4508.242,685.440,4508.242,685.440,11547.518,100,1530
2234,483.033,6003.048,704.284,6003.048,704.284,123173.530,100,16320
2235,45.284,6480.769,685.440,6480.769,685.440,11547.518,100,1530
2236,3486.898,6709.903,735.931,6709.902,736.105,866063.881,97.403,114750
2237,324.538,6823.888,702.306,6823.888,702.306,82757.215,100,10965
2238,52.832,7166.994,685.440,7166.994,685.440,13472.105,100,1785
2239,98.116,7283.284,687.764,7283.284,687.764,25019.623,100,3315
2240,90.569,8021.291,686.355,8021.291,686.355,23095.037,100,3060
2241,52.832,8050.039,685.440,8050.039,685.440,13472.105,100,1785
2242,37.737,1072.253,686.538,1072.253,686.538,9622.932,100,1275
2243,52.832,3960.950,688.187,3960.950,688.187,13472.105,100,1785
2244,45.284,4688.187,686.813,4688.187,686.813,11547.518,100,1530
2245,271.706,7606.151,694.139,7606.151,694.139,69285.110,100,9180
2246,724.550,607.944,710.222,607.944,710.222,184760.295,100,24480
2247,98.116,1426.775,693.893,1426.775,693.893,25019.623,100,3315
2248,45.284,4264.652,690.476,4264.652,690.476,11547.518,100,1530
2249,45.284,4385.531,691.392,4385.531,691.392,11547.518,100,1530
2250,30.190,5163.462,690.247,5163.462,690.247,7698.346,100,1020
2251,52.832,5424.451,691.719,5424.451,691.719,13472.105,100,1785
2252,384.917,5961.673,697.237,5961.673,697.237,98153.907,100,13005
2253,233.969,6430.477,694.656,6430.477,694.656,59662.178,100,7905
2254,52.832,7526.884,690.934,7526.884,690.934,13472.105,100,1785
2255,113.211,7787.454,692.033,7787.454,692.033,28868.796,100,3825
2256,30.190,1263.736,692.308,1263.736,692.308,7698.346,100,1020
2257,22.642,3227.564,692.766,3227.564,692.766,5773.759,100,765
2258,37.737,3241.484,694.231,3241.484,694.231,9622.932,100,1275
2259,37.737,5917.308,694.231,5917.308,694.231,9622.932,100,1275
2260,60.379,7039.492,693.338,7039.492,693.338,15396.691,100,2040
2261,60.379,7379.121,693.681,7379.121,693.681,15396.691,100,2040
2262,30.190,7804.945,692.308,7804.945,692.308,7698.346,100,1020
2263,45.284,630.495,695.055,630.495,695.055,11547.518,100,1530
2264,83.021,3391.733,697.428,3391.733,697.428,21170.450,100,2805
2265,67.927,3432.998,697.344,3432.998,697.344,17321.278,100,2295
2266,75.474,6058.242,698.352,6058.242,698.352,19245.864,100,2550
2267,241.517,6338.427,702.696,6338.427,702.696,61586.765,100,8160
2268,45.284,6743.132,695.055,6743.132,695.055,11547.518,100,1530
2269,181.138,7715.316,703.755,7715.316,703.755,46190.074,100,6120
2270,60.379,364.354,699.519,364.354,699.519,15396.691,100,2040
2271,15.095,1196.429,697.802,1196.429,697.802,3849.173,100,510
2272,30.190,2398.352,697.802,2398.352,697.802,7698.346,100,1020
2273,52.832,5028.061,699.176,5028.061,699.176,13472.105,100,1785
2274,37.737,5603.571,698.077,5603.571,698.077,9622.932,100,1275
2275,52.832,5991.170,699.176,5991.170,699.176,13472.105,100,1785
2276,60.379,517.514,702.266,517.514,702.266,15396.691,100,2040
2277,60.379,718.750,702.266,718.750,702.266,15396.691,100,2040
2278,52.832,3847.527,701.138,3847.527,701.138,13472.105,100,1785
2279,60.379,6231.799,702.266,6231.799,702.266,15396.691,100,2040
2280,203.780,6746.897,705.383,6746.897,705.383,51963.833,100,6885
2281,90.569,6935.211,702.839,6935.211,702.839,23095.037,100,3060
2282,45.284,7324.176,701.923,7324.176,701.923,11547.518,100,1530
2283,113.211,7396.429,704.304,7396.429,704.304,28868.796,100,3825
2284,52.832,7762.363,701.138,7762.363,701.138,13472.105,100,1785
2285,30.190,7980.769,700.549,7980.769,700.549,7698.346,100,1020
2286,45.284,8028.388,702.381,8028.388,702.381,11547.518,100,1530
2287,679.266,8061.905,714.683,8061.905,714.683,173212.776,100,22950
2288,67.927,353.327,706.502,353.327,706.502,17321.278,100,2295
2289,22.642,3813.645,703.755,3813.645,703.755,5773.759,100,765
2290,52.832,4301.609,704.670,4301.609,704.670,13472.105,100,1785
2291,135.853,4387.973,707.570,4387.973,707.570,34642.555,100,4590
2292,52.832,4432.692,703.885,4432.692,703.885,13472.105,100,1785
2293,113.211,4875.000,705.769,4875.000,705.769,28868.796,100,3825
2294,67.927,4913.462,704.670,4913.462,704.670,17321.278,100,2295
2295,279.254,5174.970,710.759,5174.970,710.759,71209.697,100,9435
2296,233.969,5265.021,711.849,5265.021,711.849,59662.178,100,7905
2297,15.095,6030.220,701.923,6030.220,701.923,3849.173,100,510
2298,37.737,6498.077,703.571,6498.077,703.571,9622.932,100,1275
2299,60.379,6855.426,705.014,6855.426,705.014,15396.691,100,2040
2300,60.379,6911.058,704.327,6911.058,704.327,15396.691,100,2040
2301,45.284,6983.516,704.670,6983.516,704.670,11547.518,100,1530
2302,7426.639,7495.483,786.323,7495.427,786.150,1870697.983,98.780,247860
2303,135.853,7624.695,709.707,7624.695,709.707,34642.555,100,4590
2304,52.832,7919.741,704.670,7919.741,704.670,13472.105,100,1785
2305,173.590,8004.718,710.045,8004.718,710.045,44265.487,100,5865
2306,128.306,399.564,711.619,399.564,711.619,32717.969,100,4335
2307,15.095,3648.352,704.670,3648.352,704.670,3849.173,100,510
2308,128.306,4515.595,708.872,4515.595,708.872,32717.969,100,4335
2309,150.948,6406.868,709.478,6406.868,709.478,38491.728,100,5100
2310,45.284,7531.593,706.044,7531.593,706.044,11547.518,100,1530
2311,37.737,7743.132,707.418,7743.132,707.418,9622.932,100,1275
2312,30.190,623.626,708.791,623.626,708.791,7698.346,100,1020
2313,52.832,994.309,710.950,994.309,710.950,13472.105,100,1785
2314,52.832,3657.967,710.950,3657.967,710.950,13472.105,100,1785
2315,30.190,4112.637,708.791,4112.637,708.791,7698.346,100,1020
2316,60.379,5128.091,710.508,5128.091,710.508,15396.691,100,2040
2317,271.706,6090.354,729.777,6090.354,729.777,69285.110,100,9180
2318,52.832,6387.951,710.165,6387.951,710.165,13472.105,100,1785
2319,52.832,6661.499,710.165,6661.499,710.165,13472.105,100,1785
2320,52.832,7971.939,710.165,7971.939,710.165,13472.105,100,1785
2321,37.737,2485.989,713.462,2485.989,713.462,9622.932,100,1275
2322,15.095,5429.945,711.538,5429.945,711.538,3849.173,100,510
2323,211.327,7555.828,719.878,7555.828,719.878,53888.419,100,7140
2324,45.284,2657.967,714.286,2657.967,714.286,11547.518,100,1530
2325,37.737,3233.242,715.110,3233.242,715.110,9622.932,100,1275
2326,15.095,5152.473,714.286,5152.473,714.286,3849.173,100,510
2327,52.832,5421.703,714.874,5421.703,714.874,13472.105,100,1785
2328,105.664,5957.614,719.388,5957.614,719.388,26944.210,100,3570
2329,52.832,7107.732,715.659,7107.732,715.659,13472.105,100,1785
2330,52.832,7318.093,715.659,7318.093,715.659,13472.105,100,1785
2331,67.927,7494.048,715.354,7494.048,715.354,17321.278,100,2295
2332,45.284,7543.956,715.659,7543.956,715.659,11547.518,100,1530
2333,67.927,718.407,718.407,718.407,718.407,17321.278,100,2295
2334,60.379,1050.824,719.780,1050.824,719.780,15396.691,100,2040
2335,52.832,3873.038,718.407,3873.038,718.407,13472.105,100,1785
2336,75.474,4772.527,721.154,4772.527,721.154,19245.864,100,2550
2337,60.379,4918.613,718.750,4918.613,718.750,15396.691,100,2040
2338,30.190,6320.055,716.346,6320.055,716.346,7698.346,100,1020
2339,211.327,6426.707,723.214,6426.707,723.214,53888.419,100,7140
2340,45.284,6502.747,718.407,6502.747,718.407,11547.518,100,1530
2341,45.284,6962.454,717.949,6962.454,717.949,11547.518,100,1530
2342,535.865,7286.817,733.265,7286.817,733.265,136645.635,100,18105
2343,52.832,7927.198,717.622,7927.198,717.622,13472.105,100,1785
2344,7.547,8037.088,715.659,8037.088,715.659,1924.586,100,255
2345,90.569,457.418,722.527,457.418,722.527,23095.037,100,3060
2346,211.327,3402.473,729.199,3402.473,729.199,53888.419,100,7140
2347,52.832,5894.231,720.369,5894.231,720.369,13472.105,100,1785
2348,30.190,6670.330,719.780,6670.330,719.780,7698.346,100,1020
2349,52.832,6728.611,721.154,6728.611,721.154,13472.105,100,1785
2350,90.569,6758.700,723.901,6758.700,723.901,23095.037,100,3060
2351,37.737,6810.165,720.604,6810.165,720.604,9622.932,100,1275
2352,90.569,6976.877,722.985,6976.877,722.985,23095.037,100,3060
2353,60.379,7036.745,720.810,7036.745,720.810,15396.691,100,2040
2354,105.664,365.385,726.648,365.385,726.648,26944.210,100,3570
2355,45.284,406.593,723.901,406.593,723.901,11547.518,100,1530
2356,45.284,4034.341,722.527,4034.341,722.527,11547.518,100,1530
2357,15.095,4394.231,722.527,4394.231,722.527,3849.173,100,510
2358,60.379,5574.176,723.901,5574.176,723.901,15396.691,100,2040
2359,52.832,5933.477,724.294,5933.477,724.294,13472.105,100,1785
2360,67.927,6530.067,727.259,6530.067,727.259,17321.278,100,2295
2361,15.095,7087.912,721.154,7087.912,721.154,3849.173,100,510
2362,45.284,7371.795,723.443,7371.795,723.443,11547.518,100,1530
2363,400.012,7730.640,736.134,7730.640,736.134,102003.079,100,13515
2364,45.284,527.473,726.648,527.473,726.648,11547.518,100,1530
2365,37.737,1392.582,726.099,1392.582,726.099,9622.932,100,1275
2366,52.832,2718.407,725.863,2718.407,725.863,13472.105,100,1785
2367,52.832,3256.083,726.648,3256.083,726.648,13472.105,100,1785
2368,98.116,3290.892,728.128,3290.892,728.128,25019.623,100,3315
2369,37.737,4111.264,726.648,4111.264,726.648,9622.932,100,1275
2370,45.284,4886.447,727.106,4886.447,727.106,11547.518,100,1530
2371,45.284,5282.051,726.190,5282.051,726.190,11547.518,100,1530
2372,241.517,5981.885,732.229,5981.885,732.229,61586.765,100,8160
2373,45.284,6828.297,725.275,6828.297,725.275,11547.518,100,1530
2374,332.085,7907.093,738.761,7907.093,738.761,84681.802,100,11220
2375,30.190,7947.802,725.275,7947.802,725.275,7698.346,100,1020
2376,15.095,8049.451,723.901,8049.451,723.901,3849.173,100,510
2377,45.284,1500.458,730.769,1500.458,730.769,11547.518,100,1530
2378,105.664,3309.262,732.143,3309.262,732.143,26944.210,100,3570
2379,105.664,3508.242,731.947,3508.242,731.947,26944.210,100,3570
2380,143.401,3605.335,733.300,3605.335,733.300,36567.142,100,4845
2381,90.569,4022.894,731.227,4022.894,731.227,23095.037,100,3060
2382,271.706,4528.999,736.493,4528.999,736.493,69285.110,100,9180
2383,105.664,5560.440,732.143,5560.440,732.143,26944.210,100,3570
2384,45.284,6413.462,728.022,6413.462,728.022,11547.518,100,1530
2385,52.832,6635.204,729.396,6635.204,729.396,13472.105,100,1785
2386,22.642,6882.326,728.480,6882.326,728.480,5773.759,100,765
2387,143.401,7631.217,734.890,7631.217,734.890,36567.142,100,4845
2388,52.832,7999.411,729.396,7999.411,729.396,13472.105,100,1785
2389,45.284,2843.407,732.143,2843.407,732.143,11547.518,100,1530
2390,45.284,5251.832,732.601,5251.832,732.601,11547.518,100,1530
2391,15.095,6395.604,729.396,6395.604,729.396,3849.173,100,510
2392,30.190,7593.407,730.769,7593.407,730.769,7698.346,100,1020
2393,52.832,7788.265,732.928,7788.265,732.928,13472.105,100,1785
2394,188.685,8042.692,739.615,8042.692,739.615,48114.660,100,6375
2395,400.012,612.922,745.620,612.922,745.620,102003.079,100,13515
2396,45.284,1000.916,735.348,1000.916,735.348,11547.518,100,1530
2397,52.832,3520.604,735.675,3520.604,735.675,13472.105,100,1785
2398,45.284,3582.875,734.432,3582.875,734.432,11547.518,100,1530
2399,60.379,5580.357,735.920,5580.357,735.920,15396.691,100,2040
2400,52.832,5731.358,734.890,5731.358,734.890,13472.105,100,1785
2401,45.284,6474.817,736.264,6474.817,736.264,11547.518,100,1530
2402,52.832,6956.633,734.890,6956.633,734.890,13472.105,100,1785
2403,22.642,7084.707,733.059,7084.707,733.059,5773.759,100,765
2404,60.379,7406.593,734.890,7406.593,734.890,15396.691,100,2040
2405,158.495,7610.479,743.263,7610.479,743.263,40416.314,100,5355
2406,15.095,384.615,734.890,384.615,734.890,3849.173,100,510
2407,52.832,479.396,738.422,479.396,738.422,13472.105,100,1785
2408,128.306,2380.010,740.869,2380.010,740.869,32717.969,100,4335
2409,30.190,3274.725,736.264,3274.725,736.264,7698.346,100,1020
2410,45.284,4552.198,737.637,4552.198,737.637,11547.518,100,1530
2411,173.590,5753.046,745.640,5753.046,745.640,44265.487,100,5865
2412,52.832,6438.187,736.852,6438.187,736.852,13472.105,100,1785
2413,45.284,1410.256,740.842,1410.256,740.842,11547.518,100,1530
2414,45.284,4696.429,739.011,4696.429,739.011,11547.518,100,1530
2415,52.832,5962.912,739.600,5962.912,739.600,13472.105,100,1785
2416,256.612,6895.766,744.829,6895.766,744.829,65435.938,100,8670
2417,45.284,7955.128,740.842,7955.128,740.842,11547.518,100,1530
2418,37.737,7984.341,739.286,7984.341,739.286,9622.932,100,1275
2419,52.832,377.747,743.917,377.747,743.917,13472.105,100,1785
2420,98.116,535.186,744.400,535.186,744.400,25019.623,100,3315
2421,75.474,1497.253,743.681,1497.253,743.681,19245.864,100,2550
2422,52.832,1788.265,743.917,1788.265,743.917,13472.105,100,1785
2423,45.284,3262.821,743.590,3262.821,743.590,11547.518,100,1530
2424,45.284,4008.242,743.132,4008.242,743.132,11547.518,100,1530
2425,30.190,4115.385,741.758,4115.385,741.758,7698.346,100,1020
2426,60.379,4350.275,744.505,4350.275,744.505,15396.691,100,2040
2427,7.547,4410.714,740.385,4410.714,740.385,1924.586,100,255
2428,75.474,4423.901,746.703,4423.901,746.703,19245.864,100,2550
2429,15.095,4718.407,741.758,4718.407,741.758,3849.173,100,510
2430,52.832,5740.385,743.917,5740.385,743.917,13472.105,100,1785
2431,203.780,428.419,749.339,428.419,749.339,51963.833,100,6885
2432,52.832,549.647,746.664,549.647,746.664,13472.105,100,1785
2433,7.547,1515.110,743.132,1515.110,743.132,1924.586,100,255
2434,7.547,2094.780,743.132,2094.780,743.132,1924.586,100,255
2435,52.832,2851.060,746.272,2851.060,746.272,13472.105,100,1785
2436,60.379,3246.566,745.192,3246.566,745.192,15396.691,100,2040
2437,339.633,4502.900,751.007,4502.900,751.007,86606.388,100,11475
2438,135.853,4669.719,747.405,4669.719,747.405,34642.555,100,4590
2439,60.379,4784.341,747.253,4784.341,747.253,15396.691,100,2040
2440,30.190,5200.549,744.505,5200.549,744.505,7698.346,100,1020
2441,60.379,5432.349,745.536,5432.349,745.536,15396.691,100,2040
2442,45.284,5935.897,745.421,5935.897,745.421,11547.518,100,1530
2443,218.875,6118.558,757.437,6118.558,757.437,55813.006,100,7395
2444,45.284,6200.549,745.879,6200.549,745.879,11547.518,100,1530
2445,52.832,6803.571,745.094,6803.571,745.094,13472.105,100,1785
2446,45.284,6848.901,745.879,6848.901,745.879,11547.518,100,1530
2447,52.832,7181.907,745.879,7181.907,745.879,13472.105,100,1785
2448,90.569,7750.458,748.397,7750.458,748.397,23095.037,100,3060
2449,30.190,8000.000,744.505,8000.000,744.505,7698.346,100,1020
2450,105.664,446.821,750.981,446.821,750.981,26944.210,100,3570
2451,422.654,478.169,757.849,478.169,757.849,107776.839,100,14280
2452,30.190,519.231,747.253,519.231,747.253,7698.346,100,1020
2453,22.642,3300.824,748.626,3300.824,748.626,5773.759,100,765
2454,105.664,3395.408,754.710,3395.408,754.710,26944.210,100,3570
2455,7.547,4657.967,745.879,4657.967,745.879,1924.586,100,255
2456,52.832,4685.440,747.841,4685.440,747.841,13472.105,100,1785
2457,30.190,5557.692,747.253,5557.692,747.253,7698.346,100,1020
2458,60.379,5717.033,748.626,5717.033,748.626,15396.691,100,2040
2459,407.559,6436.203,760.786,6436.203,760.786,103927.666,100,13770
2460,52.832,6497.841,748.626,6497.841,748.626,13472.105,100,1785
2461,52.832,7135.204,748.626,7135.204,748.626,13472.105,100,1785
2462,22.642,1984.890,751.374,1984.890,751.374,5773.759,100,765
2463,52.832,4756.083,751.374,4756.083,751.374,13472.105,100,1785
2464,60.379,4767.514,751.717,4767.514,751.717,15396.691,100,2040
2465,105.664,5995.094,754.513,5995.094,754.513,26944.210,100,3570
2466,98.116,6358.516,751.796,6358.516,751.796,25019.623,100,3315
2467,15.095,6483.516,748.626,6483.516,748.626,3849.173,100,510
2468,52.832,6530.808,751.374,6530.808,751.374,13472.105,100,1785
2469,98.116,7714.180,756.023,7714.180,756.023,25019.623,100,3315
2470,60.379,2839.286,755.495,2839.286,755.495,15396.691,100,2040
2471,52.832,3280.808,754.121,3280.808,754.121,13472.105,100,1785
2472,15.095,4129.121,751.374,4129.121,751.374,3849.173,100,510
2473,30.190,4313.187,752.747,4313.187,752.747,7698.346,100,1020
2474,45.284,6343.407,754.121,6343.407,754.121,11547.518,100,1530
2475,2611.400,7298.148,789.271,7298.205,789.396,662057.722,99.422,87720
2476,128.306,7384.211,757.999,7384.211,757.999,32717.969,100,4335
2477,60.379,7581.387,753.777,7581.387,753.777,15396.691,100,2040
2478,52.832,7924.058,753.336,7924.058,753.336,13472.105,100,1785
2479,67.927,383.547,758.700,383.547,758.700,17321.278,100,2295
2480,30.190,3986.264,755.495,3986.264,755.495,7698.346,100,1020
2481,45.284,5730.769,756.868,5730.769,756.868,11547.518,100,1530
2482,52.832,5767.857,757.653,5767.857,757.653,13472.105,100,1785
2483,7.547,6133.242,754.121,6133.242,754.121,1924.586,100,255
2484,1358.532,6464.621,799.496,6464.621,799.496,346425.552,100,45900
2485,45.284,7067.308,755.495,7067.308,755.495,11547.518,100,1530
2486,98.116,7980.030,757.502,7980.030,757.502,25019.623,100,3315
2487,98.116,8001.374,757.713,8001.374,757.713,25019.623,100,3315
2488,37.737,722.802,760.165,722.802,760.165,9622.932,100,1275
2489,45.284,1321.429,759.615,1321.429,759.615,11547.518,100,1530
2490,22.642,2875.000,756.868,2875.000,756.868,5773.759,100,765
2491,83.021,3242.133,762.612,3242.133,762.612,21170.450,100,2805
2492,45.284,4945.055,759.615,4945.055,759.615,11547.518,100,1530
2493,45.284,5973.901,758.242,5973.901,758.242,11547.518,100,1530
2494,60.379,6069.712,759.272,6069.712,759.272,15396.691,100,2040
2495,90.569,6899.725,763.278,6899.725,763.278,23095.037,100,3060
2496,60.379,301.168,762.706,301.168,762.706,15396.691,100,2040
2497,45.284,4267.399,761.905,4267.399,761.905,11547.518,100,1530
2498,339.633,5119.322,769.017,5119.314,769.007,82757.215,95.556,10965
2499,60.379,7226.992,762.706,7226.992,762.706,15396.691,100,2040
2500,45.284,446.886,764.652,446.886,764.652,11547.518,100,1530
2501,37.737,604.121,764.560,604.121,764.560,9622.932,100,1275
2502,45.284,637.363,765.110,637.363,765.110,11547.518,100,1530
2503,45.284,1204.670,763.736,1204.670,763.736,11547.518,100,1530
2504,98.116,2383.664,765.321,2383.664,765.321,25019.623,100,3315
2505,75.474,3265.659,765.110,3265.659,765.110,19245.864,100,2550
2506,30.190,3966.346,765.110,3966.346,765.110,7698.346,100,1020
2507,37.737,4334.890,764.560,4334.890,764.560,9622.932,100,1275
2508,128.306,5162.007,768.988,5162.007,768.988,32717.969,100,4335
2509,166.043,6094.281,770.480,6094.281,770.480,42340.901,100,5610
2510,83.021,6246.129,767.108,6246.129,767.108,21170.450,100,2805
2511,52.832,6809.066,764.325,6809.066,764.325,13472.105,100,1785
2512,150.948,7261.951,770.192,7261.951,770.192,38491.728,100,5100
2513,75.474,7531.044,765.110,7531.044,765.110,19245.864,100,2550
2514,135.853,7622.253,767.399,7622.253,767.399,34642.555,100,4590
2515,120.758,8018.716,768.029,8018.716,768.029,30793.382,100,4080
2516,52.832,618.721,767.465,618.721,767.465,13472.105,100,1785
2517,30.190,1538.462,766.484,1538.462,766.484,7698.346,100,1020
2518,45.284,4926.740,767.399,4926.740,767.399,11547.518,100,1530
2519,52.832,5268.642,767.857,5268.642,767.857,13472.105,100,1785
2520,120.758,5539.148,771.291,5539.148,771.291,30793.382,100,4080
2521,686.813,5731.962,785.427,5731.772,785.267,171288.190,97.802,22695
2522,37.737,5988.736,768.407,5988.736,768.407,9622.932,100,1275
2523,37.737,6279.945,767.308,6279.945,767.308,9622.932,100,1275
2524,52.832,7921.703,767.072,7921.703,767.072,13472.105,100,1785
2525,188.685,7961.154,773.352,7961.154,773.352,48114.660,100,6375
2526,656.624,4529.888,784.499,4529.888,784.499,167439.017,100,22185
2527,52.832,4743.917,770.604,4743.917,770.604,13472.105,100,1785
2528,15.095,5747.253,767.857,5747.253,767.857,3849.173,100,510
2529,45.284,7556.319,769.231,7556.319,769.231,11547.518,100,1530
2530,37.737,7714.011,771.154,7714.011,771.154,9622.932,100,1275
2531,430.202,7746.409,785.979,7746.409,785.979,109701.425,100,14535
2532,52.832,467.622,773.352,467.622,773.352,13472.105,100,1785
2533,105.664,788.462,774.725,788.462,774.725,26944.210,100,3570
2534,60.379,1503.777,773.695,1503.777,773.695,15396.691,100,2040
2535,45.284,2870.879,773.352,2870.879,773.352,11547.518,100,1530
2536,196.232,5140.638,781.171,5140.604,781.044,48114.660,96.154,6375
2537,143.401,5192.235,777.545,5192.235,777.545,36567.142,100,4845
2538,37.737,5315.659,773.901,5315.659,773.901,9622.932,100,1275
2539,52.832,5973.901,772.567,5973.901,772.567,13472.105,100,1785
2540,60.379,6059.066,774.725,6059.066,774.725,15396.691,100,2040
2541,45.284,6500.000,773.352,6500.000,773.352,11547.518,100,1530
2542,52.832,6853.022,774.137,6853.022,774.137,13472.105,100,1785
2543,30.190,7637.363,771.978,7637.363,771.978,7698.346,100,1020
2544,181.138,8031.250,777.358,8031.250,777.358,46190.074,100,6120
2545,45.284,3426.740,776.557,3426.740,776.557,11547.518,100,1530
2546,52.832,4418.171,776.099,4418.171,776.099,13472.105,100,1785
2547,52.832,5213.697,776.099,5213.697,776.099,13472.105,100,1785
2548,150.948,5231.044,780.632,5231.044,780.632,38491.728,100,5100
2549,45.284,7913.919,775.641,7913.919,775.641,11547.518,100,1530
2550,60.379,391.827,779.190,391.827,779.190,15396.691,100,2040
2551,52.832,514.325,778.846,514.325,778.846,13472.105,100,1785
2552,75.474,1030.769,779.396,1030.769,779.396,19245.864,100,2550
2553,196.232,3282.122,786.137,3282.122,786.137,50039.246,100,6630
2554,83.021,4932.692,780.095,4932.692,780.095,21170.450,100,2805
2555,30.190,5901.099,777.473,5901.099,777.473,7698.346,100,1020
2556,45.284,6284.799,778.388,6284.799,778.388,11547.518,100,1530
2557,52.832,6408.752,778.846,6408.752,778.846,13472.105,100,1785
2558,45.284,6480.769,778.846,6480.769,778.846,11547.518,100,1530
2559,45.284,7187.729,779.304,7187.729,779.304,11547.518,100,1530
2560,45.284,7562.271,779.304,7562.271,779.304,11547.518,100,1530
2561,52.832,603.022,782.378,603.022,782.378,13472.105,100,1785
2562,37.737,2845.879,781.044,2845.879,781.044,9622.932,100,1275
2563,37.737,2917.857,782.143,2917.857,782.143,9622.932,100,1275
2564,52.832,3744.702,782.378,3744.702,782.378,13472.105,100,1785
2565,15.095,5418.956,780.220,5418.956,780.220,3849.173,100,510
2566,45.284,5644.689,781.136,5644.689,781.136,11547.518,100,1530
2567,90.569,6086.310,784.799,6086.310,784.799,23095.037,100,3060
2568,45.284,6247.253,781.593,6247.253,781.593,11547.518,100,1530
2569,60.379,6517.514,781.937,6517.514,781.937,15396.691,100,2040
2570,45.284,6628.205,782.051,6628.205,782.051,11547.518,100,1530
2571,30.190,6695.055,780.220,6695.055,780.220,7698.346,100,1020
2572,15.095,7807.692,778.846,7807.692,778.846,3849.173,100,510
2573,860.403,4713.515,821.260,4713.515,821.260,219402.850,100,29070
2574,37.737,5458.516,784.890,5458.516,784.890,9622.932,100,1275
2575,30.190,5626.374,782.967,5626.374,782.967,7698.346,100,1020
2576,120.758,5677.713,788.118,5677.713,788.118,30793.382,100,4080
2577,45.284,6670.330,784.341,6670.330,784.341,11547.518,100,1530
2578,37.737,7085.440,783.791,7085.440,783.791,9622.932,100,1275
2579,83.021,7101.773,783.591,7101.773,783.591,21170.450,100,2805
2580,52.832,7254.906,784.341,7254.906,784.341,13472.105,100,1785
2581,347.180,7552.855,793.896,7552.855,793.896,88530.975,100,11730
2582,67.927,7786.172,784.646,7786.172,784.646,17321.278,100,2295
2583,264.159,473.273,794.309,473.273,794.309,67360.524,100,8925
2584,52.832,614.011,787.088,614.011,787.088,13472.105,100,1785
2585,45.284,1493.590,787.546,1493.590,787.546,11547.518,100,1530
2586,37.737,2832.692,787.637,2832.692,787.637,9622.932,100,1275
2587,52.832,3611.264,787.873,3611.264,787.873,13472.105,100,1785
2588,45.284,4337.912,787.088,4337.912,787.088,11547.518,100,1530
2589,218.875,5981.859,795.803,5981.859,795.803,55813.006,100,7395
2590,52.832,7471.154,787.088,7471.154,787.088,13472.105,100,1785
2591,60.379,7773.008,787.431,7773.008,787.431,15396.691,100,2040
2592,52.832,7907.182,787.088,7907.182,787.088,13472.105,100,1785
2593,22.642,557.234,788.919,557.234,788.919,5773.759,100,765
2594,37.737,1721.703,788.736,1721.703,788.736,9622.932,100,1275
2595,15.095,3826.923,787.088,3826.923,787.088,3849.173,100,510
2596,264.159,4504.199,794.859,4504.199,794.859,67360.524,100,8925
