x,y
1570.055,951.923
2870.879,953.297
2906.79,966.183
5706.044,953.297
6392.857,958.791
6434.066,953.297
7450.034,956.902
7631.279,954.67
7728.321,955.387
7788.462,954.67
1395.016,957.418
1559.066,959.982
1960.623,955.586
7521.978,957.418
7560.44,957.418
2467.491,969.126
5780.22,958.791
6109.203,960.165
6470.097,962.912
7467.033,960.165
7478.938,960.623
7595.696,960.47
404.089,965.821
3660.714,962.127
4216.117,963.37
6208.791,961.538
6979.218,975.053
7043.85,964.603
7258.7,961.081
7770.854,963.911
700.549,967.033
932.27,966.716
1728.611,965.659
3114.403,966.837
3675.824,965.659
5110.871,964.874
5507.653,964.482
6436.813,964.286
6707.074,970.467
7054.945,965.659
7497.527,966.209
7961.538,967.72
3925.824,967.033
4603.445,970.097
5781.397,968.603
7458.595,969.192
7654.435,968.407
614.354,970.81
1717.548,978.594
4224.359,971.612
5711.264,971.703
6134.615,969.78
6898.352,969.78
7116.758,969.78
7562.157,971.497
8027.473,969.78
436.813,975.962
455.455,973.901
769.689,972.985
1434.066,972.527
3409.341,973.901
3655.769,972.802
6303.571,972.527
6429.522,976.437
6556.319,973.901
7861.687,990.426
1465.316,976.992
2401.099,977.335
2508.242,975.275
3611.264,976.648
6414.246,976.648
6907.28,976.648
7074.176,976.648
7604.853,981.227
973.352,978.297
1500.515,992.685
5086.996,978.938
5147.527,978.297
6206.436,980.769
7212.912,978.022
7288.462,979.396
7446.429,979.396
693.681,982.928
3337.323,982.143
4771.978,982.143
5050.137,983.173
5517.857,979.396
5770.604,981.358
6221.154,986.264
6694.292,999.4
7103.022,982.143
7570.788,984.982
7649.897,986.092
471.588,989.517
538.919,983.974
2496.337,984.432
4221.612,984.432
4560.44,983.516
6062.363,987.271
7403.846,984.341
7550.481,984.547
7962.569,984.547
1531.683,1016.394
3664.246,987.637
6083.726,993.263
6851.648,987.637
7778.388,990.842
942.308,990.385
2907.509,990.842
4000.275,989.835
6430.047,991.606
7060.636,992.543
7304.182,992.827
501.786,997.39
552.198,990.385
1760.265,1003.721
2892.216,1001.19
3944.231,991.484
4326.923,991.758
4788.004,991.3
5751.03,993.475
5990.385,991.758
6468.864,993.59
7270.147,993.59
423.077,994.505
534.646,997.711
578.114,998.443
1567.308,996.664
1681.907,995.879
3464.423,1000.275
3651.099,994.505
4800.824,995.094
7591.034,996.379
7611.264,995.094
7701.5,997.992
7808.516,994.78
435.44,998.626
2736.264,997.253
3865.659,999.176
3887.363,998.626
4234.432,998.168
4473.901,997.253
5509.615,995.879
6209.742,999.26
6306.41,1001.923
6864.011,999.411
7089.286,999.411
7229.701,999.237
7243.132,999.411
547.734,1004.35
1166.209,1002.159
1496.337,1001.832
3370.879,1000
5519.78,1002.473
6438.776,1003.532
7042.926,1001.717
7625.549,1000.275
7859.432,1000.458
384.615,1002.747
1265.11,1002.747
5770.604,1002.747
6360.514,1009.99
6953.297,1004.121
6992.674,1003.663
453.297,1010.379
2603.022,1005.495
2907.544,1009.827
3060.897,1005.037
5219.78,1007.418
5833.448,1007.212
6220.238,1005.037
7401.146,1012.363
7558.608,1007.326
400.769,1023.626
425.824,1010.165
4051.74,1010.531
4796.703,1008.242
4815.018,1010.073
6964.286,1008.242
7280.22,1008.242
7996.337,1010.073
1470.81,1014.766
2353.414,1011.578
4657.051,1017.491
5585.165,1012.363
6088.528,1019.657
6211.996,1010.531
6386.332,1012.019
7595.565,1012.363
529.135,1021.038
2990.385,1014.325
5000.824,1013.462
5179.945,1012.363
5535.714,1015.11
6012.912,1014.011
7250.916,1015.568
7510.13,1017.685
7850.486,1019.759
1171.245,1017.399
1450.425,1018.606
1559.829,1020.299
1868.132,1016.484
4235.544,1021.259
4625.458,1017.399
6400.069,1017.514
7223.267,1017.434
7562.192,1023.446
461.663,1023.102
3583.242,1019.505
4449.634,1021.062
4601.19,1023.535
5935.44,1021.389
6213.72,1023.675
6445.055,1020.604
7091.641,1019.819
7583.157,1033.707
1879.396,1022.802
2203.297,1021.978
5012.019,1023.695
5681.319,1020.604
5770.604,1022.665
6031.593,1021.978
6473.651,1027.348
6881.868,1021.978
7498.97,1023.008
7668.956,1022.567
3435.017,1027.367
5840.201,1024.267
6846.612,1025.183
7484.89,1026.884
1350.144,1033.817
5969.689,1029.212
6538.462,1027.473
7076.395,1030.325
7217.527,1035.44
7303.015,1043.626
7872.94,1029.762
7947.802,1027.473
7990.9,1031.422
447.908,1032.65
2446.886,1032.051
3405.22,1028.846
6068.681,1030.22
6406.25,1035.371
6490.041,1031.25
7506.868,1032.378
1438.53,1033.997
2093.724,1034.763
3020.315,1037.811
5333.276,1036.229
5442.308,1032.967
5495.879,1034.341
5523.695,1034.684
5660.371,1034.684
5692.308,1034.341
5791.797,1034.341
6689.56,1032.967
6757.261,1035.126
6875.343,1034.684
7159.144,1036.303
7436.813,1032.967
420.33,1038.462
543.04,1036.63
1493.382,1042.749
1961.538,1035.714
2417.017,1042.178
2710.95,1037.088
2835.989,1035.44
3850.275,1037.873
4496.337,1036.63
7677.198,1035.714
7911.214,1038.087
7945.644,1037.088
923.077,1037.088
964.744,1038.919
2633.242,1039.835
5072.253,1038.736
5805.534,1039.835
7250,1037.088
7595.845,1050.264
7810.897,1040.14
2480.769,1042.582
3838.942,1042.926
4704.67,1043.956
5092.033,1041.209
6188.53,1042.239
7614.011,1041.209
7697.955,1042.277
7847.995,1047.96
434.066,1045.33
3420.33,1042.582
5177.198,1043.956
6611.607,1045.673
6878.846,1044.78
7186.813,1043.956
1333.791,1046.703
4412.088,1046.703
5968.864,1047.619
6359.432,1047.161
7281.593,1045.33
7728.022,1048.077
519.231,1050.824
1446.335,1072.99
1726.305,1051.168
2692.033,1051.374
5935.44,1049.451
6090.43,1053.342
6217.622,1050.824
6296.703,1050.824
7164.011,1049.725
7416.601,1052.132
7488.422,1049.647
7531.201,1050.039
7539.835,1049.451
7986.852,1050.824
579.188,1060.402
1240.385,1054.945
1317.308,1052.198
2223.901,1052.198
3318.223,1051.74
3662.088,1053.571
3838.187,1054.121
4863.668,1053.228
5515.11,1053.571
5792.344,1062.291
6022.894,1053.114
6405.22,1053.571
6691.933,1053.821
7228.022,1052.198
7823.295,1060.686
421.271,1105.302
2641.484,1057.104
2666.209,1057.234
3465.659,1056.319
6001.504,1058.935
7067.857,1054.67
7219.322,1055.861
7506.181,1056.319
1469.78,1059.066
1500.317,1060.123
2401.557,1062.546
2720.198,1064.919
3522.894,1058.608
4738.422,1057.496
5097.527,1060.44
5177.198,1059.851
6893.887,1059.409
6965.11,1057.967
7158.425,1059.524
7206.319,1060.989
7542.582,1058.281
7888.736,1059.066
1153.846,1060.44
2480.769,1060.44
3678.114,1064.56
4719.78,1066.558
5453.297,1061.813
5529.057,1061.391
7431.319,1061.813
7467.857,1060.714
595.879,1065.11
2417.582,1064.56
2431.593,1064.011
3435.783,1064.904
3809.524,1064.103
5880.495,1063.776
6532.051,1065.018
453.297,1067.308
3707.81,1068.093
4513.148,1067.308
4605.495,1066.758
7286.924,1084.21
7556.558,1073.519
490.842,1070.513
642.17,1076.923
4811.421,1071.232
5136.774,1074.961
6163.919,1070.513
7137.363,1070.055
7613.324,1070.055
1163.118,1073.146
1476.648,1070.055
1626.374,1072.802
2107.418,1073.352
3569.139,1071.886
4760.989,1072.802
5809.066,1071.429
6425.628,1079.997
7217.229,1073.195
7627.747,1070.055
591.804,1078.526
1504.121,1072.802
3421.016,1075.549
4668.956,1074.765
4872.143,1079.725
5099.817,1076.007
5164.492,1074.863
5688.187,1076.334
5890.11,1074.176
6082.418,1075.549
7204.67,1074.765
7834.922,1077.973
7852.237,1075.549
478.239,1085.816
2195.879,1077.198
2737.637,1082.337
3671.016,1079.327
4653.846,1076.923
6607.143,1076.923
7099.931,1078.64
7148.077,1078.846
1477.916,1082.735
2096.154,1081.044
5317.823,1085.852
5359.353,1086.061
6728.218,1084.576
7537.088,1082.418
7891.484,1080.259
7910.714,1081.044
1511.905,1084.249
2412.088,1082.418
3440.934,1083.791
6004.121,1082.418
6815.934,1082.418
7421.703,1083.791
7512.019,1083.448
1017.674,1090.751
4692.308,1083.791
4706.502,1084.707
4975.549,1085.989
5117.426,1098.27
5619.505,1086.538
5832.418,1085.165
5882.457,1086.538
6323.26,1086.081
6617.543,1086.538
6960.165,1086.538
1920.33,1087.912
2337.454,1087.454
4094.78,1089.286
4988.187,1088.187
5604.396,1089.286
6075.321,1092.491
6401.099,1087.912
7111.525,1096.35
7227.198,1087.637
456.788,1104.682
713.697,1092.033
723.596,1093.864
5350.275,1090.659
5951.923,1090.659
7194.597,1099.228
7585.623,1091.117
7871.154,1096.062
7966.003,1091.69
494.63,1096.528
1217.033,1093.407
1509.615,1093.407
1518.28,1098.161
4689.56,1092.033
5626.374,1092.033
6876.374,1094.78
7061.813,1093.407
7152.473,1095.565
7242.133,1095.779
7255.495,1093.407
7834.135,1095.124
7927.62,1097.95
547.619,1098.443
643.838,1099.49
2640.11,1096.154
2939.935,1097.777
4900.641,1106.554
5328.297,1098.312
5453.297,1096.154
6057.418,1096.978
765.11,1100.275
2207.875,1100.733
2959.936,1103.938
3388.736,1101.648
4696.429,1099.49
5028.846,1099.49
5601.648,1100.275
6197.41,1104.199
6622.502,1102.023
6827.198,1099.725
7441.096,1104.476
7721.612,1100.733
734.89,1100.275
1505.495,1100.275
1534.341,1102.237
2784.341,1101.648
3440.018,1101.19
4504.121,1100.275
5549.176,1103.571
6223.901,1103.022
6422.734,1102.335
7215.839,1115.803
7426.969,1106.227
5877.289,1105.311
6895.713,1115.059
7248.626,1104.984
7589.286,1103.022
7613.761,1113.761
7785.126,1105.769
7831.044,1105.769
617.216,1108.059
2936.224,1108.516
4397.321,1108.173
5793.956,1108.516
6743.263,1111.525
7075.549,1107.732
7404.876,1108.173
7490.041,1108.86
536.63,1111.264
3048.077,1112.049
5958.516,1110.714
441.106,1120.192
682.998,1115.842
1457.418,1113.226
1517.399,1113.553
2219.322,1117.491
2968.407,1114.796
4344.475,1115.537
6105.769,1112.637
7093.407,1114.011
7726.2,1128.869
700.549,1116.758
1481.269,1119.755
2735.39,1119.755
3978.022,1116.758
4493.475,1116.415
4545.33,1114.011
4979.052,1116.415
5336.538,1115.973
5881.639,1119.963
6118.59,1118.132
6550.275,1115.659
7275.11,1119.725
7306.319,1118.132
2472.492,1133.101
3814.56,1120.29
5501.374,1116.758
6311.028,1119.505
6929.945,1120.29
7174.451,1116.758
7452.839,1121.337
7891.65,1128.33
7978.022,1118.132
570.378,1124.192
2187.637,1120.604
4731.685,1122.711
5075,1123.077
5578.64,1121.909
6227.826,1124.608
7043.864,1126.099
7870.139,1126.268
691.239,1125.916
953.297,1125
1315.934,1123.626
1391.484,1123.626
2755.495,1123.626
2961.081,1125.458
2982.143,1124.215
5893.446,1125
6459.821,1125.343
7180.25,1126.832
7238.095,1124.542
7249.224,1131.808
7925.824,1123.626
2991.3,1125.916
3322.253,1126.648
5127.404,1128.091
5954.365,1128.358
6302.473,1128.297
6440.806,1141.292
7407.967,1127.747
7844.231,1126.648
2744.505,1127.747
3226.648,1129.71
3702.088,1138.462
3849.49,1130.495
5138.736,1129.71
6629.579,1128.663
582.418,1131.868
1272.37,1132.849
1358.516,1131.868
1411.264,1132.143
2560.44,1131.868
3438.645,1133.471
4734.224,1141.317
4890.886,1139.214
6552.198,1131.868
7079.67,1133.242
7266.484,1133.242
7457.761,1132.898
7807.692,1133.242
7916.209,1132.457
1521.389,1135.989
2795.33,1137.363
2945.644,1135.989
2954.67,1133.242
4705.357,1134.959
5568.681,1137.363
6321.803,1137.987
6454.121,1134.341
6761.264,1135.44
6927.198,1138.525
6950.824,1136.538
7573.26,1136.447
7946.429,1135.989
471.154,1137.951
634.241,1140.235
945.18,1141.983
2370.879,1138.736
2967.033,1135.989
3015.568,1138.278
3792.16,1139.793
4827.747,1137.088
5283.997,1138.393
5588.736,1137.637
6202.708,1138.736
6233.516,1135.989
6291.209,1137.363
6636.239,1139.735
7787.088,1139.521
1535.714,1140.11
2210.508,1141.14
2737.637,1138.736
3926.74,1141.941
4254.579,1141.941
5949.176,1141.484
5960.394,1144.689
7731.044,1142.033
4336.882,1144.574
4512.821,1143.773
4531.593,1144.231
5117.216,1144.689
7171.507,1148.254
611.264,1146.978
1305.975,1146.635
2192.896,1146.978
2995.536,1147.321
3111.264,1144.231
4013.736,1146.978
4899.222,1173.979
5643.887,1146.635
5700.549,1146.978
6249.625,1152.14
6302.073,1151.349
6765.11,1145.604
7527.015,1148.81
2006.525,1150.069
3331.387,1149.382
4554.945,1146.978
5332.025,1152.08
5514.652,1150.183
6399.382,1149.382
6595.069,1151.171
7456.044,1149.725
7809.066,1148.352
7870.421,1152.289
649.382,1152.816
2016.484,1151.099
5528.65,1157.771
5590.934,1153.984
6571.429,1149.725
7755.495,1152.473
7789.835,1152.473
7849.817,1152.015
7916.994,1152.473
1839.286,1153.846
5392.857,1153.846
5615.581,1161.761
6927.198,1152.473
7245.094,1154.042
7545.33,1155.22
7740.69,1156.441
7777.473,1155.22
589.744,1158.425
2597.527,1159.341
3038.736,1157.418
5885.597,1157.182
6743.132,1158.752
6935.134,1159.799
7039.05,1157.967
7195.971,1162.546
3784.341,1159.341
3802.198,1159.341
3929.945,1160.714
4629.121,1159.341
5979.052,1160.371
6268.201,1161.058
6640.568,1158.883
7121.468,1163.069
7531.593,1159.341
1285.714,1163.462
1346.154,1163.462
2377.747,1162.677
2515.11,1164.246
4771.389,1163.462
5267.857,1164.246
6128.532,1163.462
7766.941,1161.63
7853.571,1161.813
1146.978,1167.582
2716.444,1166.209
3707.074,1166.552
6615.614,1169.872
1341.174,1173.85
1579.67,1168.956
5022.436,1169.261
5351.923,1168.407
5498.268,1174.212
6980.006,1169.261
7226.099,1167.308
7618.132,1168.956
7730.769,1167.582
2980.181,1171.703
4319.597,1172.161
4715.659,1170.33
6915.543,1176.282
7036.118,1171.865
7256.038,1177.453
502.06,1175.137
730.769,1173.077
1003.336,1174.451
1297.619,1173.993
3895.604,1174.451
4130.838,1174.794
4540.751,1172.619
5273.901,1172.802
6131.044,1177.015
6253.832,1176.33
6862.912,1173.901
2527.473,1177.541
3341.117,1176.893
3667.582,1175.824
5247.711,1176.282
5918.956,1176.413
5989.164,1177.503
6380.907,1184.341
7530.22,1177.198
459.066,1203.755
1043.367,1179.945
1376.902,1181.213
1565.934,1179.945
1862.637,1178.571
2307.692,1177.198
2500,1179.945
2625.458,1179.487
3839.286,1179.16
4062.598,1179.945
5693.681,1178.571
2776.442,1183.036
3795.33,1181.319
4663.462,1181.907
5262.821,1182.234
6223.558,1183.036
6769.231,1185.134
7245.8,1201.897
7535.44,1189.521
7810.44,1181.319
2362.637,1184.066
3949.176,1184.066
5471.154,1184.066
5953.297,1185.44
6897.436,1184.982
7470.238,1183.608
7862.027,1188.645
525.641,1188.645
1364.011,1188.972
1392.399,1190.018
1500,1188.187
3228.022,1186.813
5710.165,1188.187
6428.915,1189.56
7165.959,1194.805
7184.717,1193.103
7938.187,1186.813
888.278,1190.476
1818.681,1189.56
3357.143,1189.56
3668.956,1189.56
4954.67,1190.149
6234.89,1192.308
6649.725,1189.56
7207.418,1189.56
7361.722,1190.476
7765.11,1192.216
1272.253,1194.231
2316.209,1193.132
2716.003,1194.025
4123.626,1193.681
4140.11,1194.231
5625,1192.308
5820.055,1193.681
6267.857,1196.085
7820.055,1193.681
1160.714,1196.429
1937.402,1196.429
4611.607,1196.085
5913.462,1193.681
6862.029,1212.101
7742.033,1196.978
468.407,1196.429
997.527,1198.626
1296.703,1196.429
3984.498,1200.746
4072.802,1200.549
5166.724,1200.206
5507.479,1203.348
5581.829,1199.176
5690.591,1200.549
6275.25,1207.268
6907.624,1199.519
7282.051,1198.718
7914.835,1199.176
7937.794,1200.942
1338.98,1203.755
1374.796,1204.976
1634.027,1201.923
3011.905,1201.465
4296.703,1200.549
4590.659,1200.549
5437.088,1201.374
6328.297,1199.176
1348.901,1204.67
1478.022,1204.67
2598.901,1204.67
5616.758,1205.455
5666.994,1204.67
6042.582,1203.297
6381.279,1204.67
7191.013,1210.95
3864.273,1208.072
5454.67,1207.418
5569.139,1205.586
5822.802,1206.633
6671.245,1206.96
7438.187,1206.044
7754.87,1209.416
7960.623,1206.96
1022.174,1212.127
1216.758,1209.615
1245.879,1207.418
2937.402,1210.165
3349.097,1214.744
4892.445,1211.538
5922.488,1210.165
7727.106,1209.707
548.535,1212.454
3221.154,1212.912
4137.821,1212.607
6339.629,1212.569
6653.388,1211.081
1183.87,1216.444
1300.824,1214.874
1580.495,1214.56
1995.245,1216.505
2866.415,1215.316
4578.755,1216.117
4935.44,1214.286
7738.03,1220.761
7835.989,1214.56
1245.879,1217.033
1383.386,1225.347
1821.703,1217.857
3271.389,1218.407
3287.873,1218.407
4153.281,1222.931
5667.582,1217.033
5917.125,1222.985
6097.527,1217.033
6882.509,1220.604
7117.216,1217.949
7880.266,1220.238
644.231,1218.407
2163.462,1221.154
2822.802,1220.369
4719.322,1222.375
5928.571,1219.78
6633.958,1228.44
7528.159,1221.841
7539.05,1221.154
7643.385,1221.365
7674.523,1225.492
7893.681,1219.505
8107.967,1220.055
1954.441,1229.93
4519.689,1224.817
5759.615,1222.527
6360.92,1224.245
6511.813,1222.253
6915.293,1223.596
7753.434,1223.901
504.906,1226.648
519.231,1226.648
670.055,1226.099
1214.286,1226.648
2501.832,1227.106
4580.093,1242.815
4897.321,1226.992
5464.286,1228.022
5539.966,1232.012
5844.322,1226.19
6260.714,1229.396
6701.465,1226.19
7164.835,1225.275
7205.495,1230.907
7791.797,1226.648
8004.331,1250.377
1627.355,1234.498
3348.077,1232.326
3365.11,1228.846
3974.206,1231.227
4122.424,1239.269
4842.491,1229.853
5590.153,1237.348
5626.374,1226.648
6230.241,1232.671
6342.338,1231.838
6933.608,1228.48
1972.527,1230.769
2354.67,1232.692
4056.474,1241.11
6310.832,1232.928
6841.575,1231.685
6944.139,1231.685
7535.758,1250.333
7727.66,1236.553
7926.648,1232.326
513.049,1236.607
1181.907,1234.89
1601.845,1236.852
1613.668,1235.234
1929.945,1232.143
3031.593,1233.516
3332.143,1235.44
5240.385,1234.105
5888.082,1243.394
6521.978,1234.89
785.714,1236.264
2538.462,1237.637
3014.717,1239.207
4485.806,1239.011
4673.077,1237.637
4888.994,1244.935
5919.338,1242.979
6813.429,1238.93
7832.143,1237.088
7881.433,1248.023
7948.783,1236.852
960.508,1240.041
1196.2,1243.361
1653.571,1240.934
2405.22,1240.385
3359.89,1243.132
3987.027,1244.811
4224.931,1243.361
4298.668,1268.823
4524.451,1239.835
5001.03,1240.041
5461.76,1244.727
5638.736,1239.6
5730.181,1243.328
6285.397,1247.077
7224.686,1240.385
7850.275,1239.011
1640.11,1244.505
4159.341,1244.505
4177.088,1247.308
4729.426,1262.302
4988.553,1241.3
5664.011,1241.484
7236.293,1269.864
7463.255,1242.788
7515.11,1243.917
2557.692,1245.879
3833.791,1247.253
3963.217,1247.1
4005.647,1244.963
4030.22,1245.879
4467.376,1247.94
4600.409,1259.682
5654.121,1245.33
5747.841,1245.879
6348.191,1257.91
7050.824,1245.879
719.78,1247.253
3467.622,1249.019
3755.495,1245.879
4089.286,1247.841
4380.12,1250.25
5567.995,1252.289
5959.973,1254.824
5983.516,1248.626
6645.604,1247.253
6855.769,1248.626
6998.916,1253.976
7795.964,1253.064
7824.176,1248.626
7940.934,1247.253
1920.788,1250.458
3183.379,1254.579
4198.146,1252.06
4345.309,1254.227
4399.176,1250.275
4434.753,1253.434
4980.59,1254.479
5531.136,1251.832
6104.396,1250
6306.907,1252.355
6718.956,1249.725
6730.311,1249.542
7068.223,1249.542
7206.731,1253.434
7888.736,1251.374
1769.231,1252.747
1942.308,1255.495
3082.418,1252.747
3689.666,1255.6
3708.181,1256.716
3915.293,1253.205
4097.871,1254.464
4138.278,1253.663
4518.25,1257.784
4553.571,1252.747
5093.995,1254.121
6156.319,1253.571
7059.982,1254.121
1059.409,1256.525
2526.868,1264.56
3371.86,1258.438
3675.549,1256.319
3750.142,1260.089
3943.681,1256.868
4032.378,1256.868
4220.761,1263.496
4247.711,1258.438
4420.205,1257.617
4788.462,1256.868
5125.458,1257.326
5449.176,1257.653
5476.648,1255.495
5582.025,1260.008
6132.849,1258.438
6875,1257.653
6890.797,1256.181
7313.187,1256.868
7928.571,1256.868
798.993,1263.278
1636.774,1259.615
1752.289,1259.31
2719.78,1259.615
2971.154,1259.615
3727.705,1260.672
4359.432,1258.7
4393.315,1258.7
4543.639,1262.785
5000.785,1271.291
5345.565,1259.615
5641.484,1259.615
6029.304,1260.073
7095.761,1262.166
7859.818,1261.929
1873.901,1261.813
1900.641,1261.447
2506.383,1264.625
2590.659,1262.363
3004.121,1259.615
3012.363,1259.615
3063.062,1266.109
3203.984,1262.363
3277.198,1262.912
3460.989,1266.484
3578.297,1259.615
3659.341,1262.363
4368.917,1264.129
4773.046,1264.805
4871.947,1264.194
5330.128,1261.447
5777.747,1261.813
6455.093,1265.11
6648.352,1262.363
7190.934,1262.363
7912.088,1267.367
1787.962,1273.352
2547.684,1267.857
2561.563,1266.858
2926.74,1264.652
3093.09,1269.548
3293.581,1264.86
3603.297,1268.544
4464.286,1265.11
4942.918,1268.773
5396.978,1263.736
5530.22,1265.11
6320.398,1264.766
7664.184,1268.869
7762.912,1276.413
652.473,1268.642
1671.703,1267.857
2209.806,1274.188
2842.033,1269.231
2857.517,1269.106
2871.051,1277.988
2961.081,1266.941
3020.971,1271.337
3158.108,1280.819
3482.486,1268.201
4402.261,1269.336
4531.79,1270.997
4635.073,1268.162
4963.255,1271.291
5560.44,1267.857
6288.462,1267.857
7538.032,1274.725
7993.132,1268.642
1525.849,1271.104
1700.021,1272.718
1973.116,1270.604
2437.402,1270.604
2606.554,1270.604
2946.429,1270.604
2996.429,1268.956
3080.701,1270.948
3109.89,1270.604
3538.462,1269.231
3884.014,1275.155
4416.631,1274.197
4795.673,1274.554
5476.648,1271.978
5962.912,1267.857
6085.989,1271.978
6155.22,1270.604
6242.507,1277.098
7791.209,1269.231
7799.451,1269.231
8004.121,1269.819
1217.033,1271.978
2447.912,1292.009
2713.882,1277.23
2780.22,1270.604
2831.044,1272.567
2892.496,1277.545
3189.56,1273.352
3280.678,1271.52
3723.214,1274.038
3846.35,1275.314
4456.044,1273.352
6648.854,1287.557
6873.718,1273.718
7188.448,1274.791
7424.451,1272.567
7851.419,1274.954
2791.896,1278.846
2929.804,1284.693
3129.121,1274.725
3437.373,1281.085
3640.934,1274.451
3793.04,1276.557
4657.182,1276.099
4765.11,1273.352
5078.846,1277.473
5782.967,1278.846
5911.846,1279.169
5930.403,1276.557
6225.183,1279.396
6359.432,1275.183
7960.508,1275.755
1617.543,1282.771
1892.268,1278.846
2592.433,1284.041
2628.181,1284.774
2909.684,1282.967
2972.527,1278.297
3214.515,1286.172
3492.56,1281.822
3556.319,1277.473
3651.557,1277.93
5549.843,1283.359
6954.808,1289.973
7464.874,1281.855
7518.642,1277.669
7727.106,1278.388
7897.977,1280.095
7945.055,1278.846
1059.524,1282.051
1449.176,1278.846
1802.885,1281.593
2360.92,1281.25
2501.984,1282.509
2658.226,1284.237
2695.43,1281.344
2771.389,1281.593
2997.253,1282.509
3254.906,1280.024
3407.051,1280.678
4690.385,1279.945
4910.322,1286.107
5230.769,1282.967
5651.099,1281.593
6666.037,1287.431
6857.732,1281.593
6901.557,1284.646
7083.399,1307.845
7932.349,1281.25
7981.685,1281.136
2817.308,1282.967
2847.527,1281.593
3127.747,1284.341
4783.883,1283.883
4847.278,1283.342
4863.462,1289.835
4930.288,1283.997
5052.353,1305.741
5265.11,1284.341
6628.205,1284.799
794.78,1285.989
1396.767,1288.779
1412.088,1285.714
2682.692,1284.341
2724.451,1285.44
2754.121,1286.303
2780.495,1287.637
3316.621,1292.17
3847.094,1292.004
5005.652,1297.086
5281.593,1287.088
5333.448,1287.431
6460.508,1286.745
7024.267,1299.451
7608.86,1286.745
8013.736,1288.462
1042.707,1294.206
1689.103,1293.651
2555.288,1290.522
3294.414,1288.004
3331.044,1287.088
3369.849,1290.179
4715.659,1288.462
4807.692,1289.835
4832.692,1289.286
4980.232,1293.657
6112.049,1291.405
6353.507,1295.653
6831.456,1297.665
6972.527,1288.462
7197.802,1288.462
7249.313,1292.811
8000.916,1292.125
531.593,1293.956
1225.549,1292.033
1371.795,1293.04
2348.901,1292.582
2962.363,1291.484
3252.642,1294.907
3343.724,1293.639
3501.068,1293.193
4789.835,1293.367
4954.509,1295.814
5982.143,1289.835
6278.614,1316.348
7977.882,1304.132
1206.633,1295.33
1570.055,1295.33
3196.429,1294.545
3449.519,1295.673
4985.311,1380.438
5478.022,1293.956
5523.352,1292.582
6243.791,1302.363
6439.455,1296.386
6711.538,1292.582
7833.791,1293.956
7947.274,1298.922
1191.392,1298.535
1608.516,1302.198
1633.242,1299.451
1775.549,1302.656
2483.516,1296.703
4823.352,1296.978
5113.668,1297.734
5462.912,1296.703
6134.524,1300.092
6556.868,1296.429
7109.89,1298.626
7882.457,1298.077
1302.198,1299.451
1647.308,1305.989
3405.563,1302.198
4879.808,1302.885
5651.205,1303.994
5786.745,1301.168
6039.639,1303.964
7210.293,1316.158
7703.841,1329.217
7744.78,1302.747
2357.143,1302.198
3225.275,1302.198
3429.945,1302.198
5572.802,1300.824
5774.725,1303.571
5896.978,1304.029
6667.582,1307.692
6719.78,1302.198
7582.418,1305.288
7822.253,1302.473
8006.319,1302.473
1619.689,1310.897
4810.44,1306.319
4843.407,1306.319
5125.687,1307.234
5607.993,1313.383
5733.059,1305.403
7233.791,1310.531
7402.669,1309.458
1667.582,1307.692
2380.823,1336.01
3354.396,1307.692
3849.817,1308.608
5418.956,1310.44
7465.081,1312.681
7936.813,1307.692
553.877,1313.645
1810.165,1313.278
5104.548,1315.273
5576.923,1310.44
5931.319,1310.44
6175.719,1311.602
7183.477,1311.813
7556.227,1316.3
7683.15,1311.355
572.726,1321.429
1301.458,1317.308
1947.802,1314.56
3421.703,1313.187
5534.625,1320.718
6134.615,1314.56
6143.773,1314.103
6588.043,1320.382
7539.835,1311.813
6651.099,1315.934
7152.473,1316.523
7193.182,1319.306
7448.832,1316.964
7652.473,1316.621
1041.797,1320.055
2354.788,1319.27
5447.998,1320.447
6836.996,1320.513
7929.945,1320.055
1610.806,1328.526
1940.149,1326.923
2163.462,1321.429
2337.912,1320.055
5998.626,1323.587
6255.952,1327.724
7064.56,1322.115
7945.479,1336.064
1272.894,1326.007
1657.721,1338.63
2149.908,1329.579
2418.956,1324.176
5505.495,1325.893
5698.391,1325.549
6091.675,1332.358
7225.733,1324.634
7646.062,1323.718
867.445,1329.327
1818.956,1328.846
1915.816,1331.633
2334.948,1331.189
5071.429,1326.923
5483.878,1330.032
5598.901,1328.297
6468.864,1328.755
6674.451,1331.829
1312.136,1334.761
2037.088,1331.044
5225.15,1332.792
5269.263,1338.807
5907.857,1343.516
6046.507,1331.829
7238.616,1360.499
7790.293,1330.586
1376.374,1332.418
1571.429,1332.418
1793.727,1335.852
4626.374,1333.791
5727.335,1333.104
5794.806,1340.071
6009.615,1333.006
6827.839,1333.333
7197.802,1332.418
7432.692,1332.418
7651.099,1331.044
882.457,1336.538
1805.632,1338.255
1895.879,1335.989
1956.044,1336.538
2180.922,1350.244
2408.752,1334.969
3376.374,1335.165
5532.28,1336.951
5897.436,1336.996
6119.505,1335.165
6542.582,1337.323
7052.106,1337.637
7561.43,1342.097
619.028,1368.98
778.388,1338.828
1248.626,1336.538
1583.333,1338.828
1681.319,1339.286
5574.568,1346.252
5579.67,1337.912
7767.568,1344.636
812.206,1343.21
2236.345,1343.972
5496.566,1341.346
5510.531,1342.338
5664.835,1339.286
6469.399,1353.861
