 ,Area,X,Y,XM,YM,IntDen,%Area,RawIntDen
3301,59.657,2655.934,2104.644,2655.979,2104.718,2541.408,100.000,213
3302,11.931,3020.697,2101.880,3020.697,2101.880,334.082,100.000,28
3303,870.999,3845.636,2131.359,3845.186,2132.460,48060.051,100.000,4028
3304,119.315,4818.263,2107.407,4818.312,2107.507,5786.774,100.000,485
3305,35.794,7286.633,2105.334,7286.633,2105.192,1443.711,100.000,121
3306,23.863,7866.939,2103.607,7866.939,2103.664,1455.642,100.000,122
3307,47.726,1195.153,2107.062,1195.202,2107.160,1670.409,100.000,140
3308,95.452,1452.491,2110.516,1452.212,2110.118,5178.268,100.000,434
3309,47.726,1651.107,2107.062,1651.382,2106.900,2553.339,100.000,214
3310,71.589,2063.884,2107.062,2063.899,2107.229,2827.764,100.000,237
3311,107.383,2513.698,2110.324,2514.157,2109.959,5106.679,100.000,428
3312,59.657,4352.636,2109.479,4352.596,2109.954,3042.531,100.000,255
3313,59.657,5132.595,2108.098,5132.838,2108.147,3018.668,100.000,253
3314,23.863,5269.381,2107.062,5269.381,2106.941,1026.108,100.000,86
3315,47.726,7785.765,2108.789,7786.122,2109.220,2195.395,100.000,184
3316,23.863,1081.164,2108.789,1080.744,2108.789,882.930,100.000,74
3317,23.863,1326.413,2108.789,1326.618,2108.789,1300.533,100.000,109
3318,238.630,1363.200,2119.151,1363.182,2119.592,14413.243,100.000,1208
3319,59.657,1672.178,2111.552,1672.719,2111.754,2696.517,100.000,226
3320,107.383,2212.415,2111.859,2212.360,2112.016,4533.967,100.000,380
3321,35.794,2418.515,2111.091,2418.796,2110.861,1372.122,100.000,115
3322,47.726,2535.382,2110.516,2534.981,2110.717,2052.217,100.000,172
3323,47.726,3578.550,2110.516,3578.252,2110.651,2278.915,100.000,191
3324,47.726,4020.688,2110.516,4020.446,2110.661,2553.339,100.000,214
3325,143.178,4749.524,2113.970,4749.543,2114.253,7504.909,100.000,629
3326,274.424,5074.144,2118.400,5074.406,2118.296,14210.407,100.000,1191
3327,155.109,7471.832,2114.368,7471.958,2115.162,7850.922,100.000,658
3328,584.643,1157.897,2128.738,1158.188,2128.495,33181.480,100.000,2781
3329,35.794,1886.568,2114.546,1886.413,2114.966,1861.313,100.000,156
3330,59.657,2840.388,2114.315,2840.264,2114.370,2732.312,100.000,229
3331,59.657,2962.667,2114.315,2962.404,2114.673,2696.517,100.000,226
3332,71.589,2980.974,2115.697,2981.047,2115.492,2815.832,100.000,236
3333,47.726,4537.091,2113.106,4537.187,2113.064,1706.203,100.000,143
3334,119.315,4791.665,2115.352,4791.406,2115.652,5440.761,100.000,456
3335,155.109,5103.845,2118.620,5103.866,2118.322,7755.470,100.000,650
3336,47.726,5426.547,2113.970,5426.613,2114.070,2481.750,100.000,208
3337,95.452,7570.309,2115.265,7570.380,2115.302,4593.625,100.000,385
3338,47.726,732.290,2117.424,732.446,2117.286,2386.298,100.000,200
3339,59.657,2449.373,2119.842,2449.400,2119.541,2434.024,100.000,204
3340,11.931,2713.273,2115.697,2713.273,2115.697,369.876,100.000,31
3341,119.315,2788.230,2121.569,2788.083,2121.416,5750.979,100.000,482
3342,47.726,2853.169,2117.424,2853.391,2117.610,2219.258,100.000,186
3343,23.863,5730.517,2115.697,5730.232,2115.697,1085.766,100.000,91
3344,536.917,1262.894,2137.190,1263.070,2136.246,30878.702,100.000,2588
3345,47.726,1302.233,2120.878,1302.550,2121.086,2278.915,100.000,191
3346,107.383,1319.312,2126.060,1319.349,2126.219,4641.351,100.000,389
3347,23.863,2412.758,2120.878,2412.758,2121.192,787.478,100.000,66
3348,369.876,2527.750,2135.642,2527.247,2136.268,19209.703,100.000,1610
3349,35.794,2738.604,2120.303,2738.459,2120.212,1515.300,100.000,127
3350,119.315,3548.153,2125.714,3548.000,2126.035,4987.364,100.000,418
3351,71.589,7298.723,2122.605,7298.723,2122.367,2768.106,100.000,232
3352,47.726,7535.336,2120.015,7535.284,2119.970,1610.751,100.000,135
3353,202.835,7881.771,2127.076,7881.932,2126.749,9211.112,100.000,772
3354,310.219,924.795,2135.758,925.850,2134.671,14377.448,100.000,1205
3355,47.726,987.901,2124.333,987.802,2124.080,1873.244,100.000,157
3356,47.726,1077.710,2124.333,1077.351,2124.310,1837.450,100.000,154
3357,131.246,1684.864,2126.060,1684.899,2126.016,6538.458,100.000,548
3358,107.383,2137.574,2127.595,2137.462,2127.623,5667.459,100.000,475
3359,59.657,2686.331,2123.987,2686.660,2123.592,2505.613,100.000,210
3360,107.383,4028.940,2127.211,4028.723,2127.237,5214.062,100.000,437
3361,143.178,4386.833,2127.787,4386.672,2127.586,6264.033,100.000,525
3362,334.082,4879.427,2133.338,4879.519,2133.062,18517.676,100.000,1552
3363,1264.738,5202.578,2148.219,5203.013,2148.697,74715.005,100.000,6262
3364,429.534,837.835,2133.256,836.622,2133.176,24769.778,100.000,2076
3365,35.794,1236.028,2128.362,1236.059,2128.591,1741.998,100.000,146
3366,35.794,1873.903,2129.514,1873.903,2129.838,1777.792,100.000,149
3367,119.315,2571.651,2131.241,2571.739,2131.419,5667.459,100.000,475
3368,238.630,2799.110,2137.804,2799.016,2137.298,11430.370,100.000,958
3369,35.794,2873.318,2127.211,2873.481,2126.756,1598.820,100.000,134
3370,107.383,3529.232,2129.898,3529.537,2130.012,4879.980,100.000,409
3371,59.657,3588.568,2130.205,3588.565,2129.782,3078.325,100.000,258
3372,47.726,4894.600,2127.787,4894.404,2128.178,2314.710,100.000,194
3373,71.589,718.473,2132.968,718.427,2133.047,3137.982,100.000,263
3374,59.657,736.090,2132.277,735.977,2132.406,2565.271,100.000,215
3375,202.835,1122.920,2137.235,1122.944,2137.224,9402.016,100.000,788
3376,11.931,2322.949,2129.514,2322.949,2129.514,513.054,100.000,43
3377,47.726,2357.491,2130.377,2357.452,2130.086,2088.011,100.000,175
3378,119.315,2412.758,2134.695,2412.692,2135.082,5011.227,100.000,420
3379,178.972,4253.846,2138.495,4254.214,2138.474,9640.646,100.000,808
3380,11.931,4955.049,2129.514,4955.049,2129.514,357.945,100.000,30
3381,119.315,7908.389,2134.004,7908.261,2134.005,4808.391,100.000,403
3382,250.561,1515.324,2139.712,1516.158,2139.525,10666.754,100.000,894
3383,47.726,1720.191,2134.695,1719.883,2134.680,2672.654,100.000,224
3384,47.726,1948.168,2134.695,1947.665,2134.725,2088.011,100.000,175
3385,11.931,2153.693,2132.968,2153.693,2132.968,453.397,100.000,38
3386,47.726,2429.166,2136.422,2429.195,2136.469,1777.792,100.000,149
3387,35.794,3226.798,2135.271,3226.847,2135.565,1682.340,100.000,141
3388,47.726,4977.501,2134.695,4977.490,2134.899,1920.970,100.000,161
3389,47.726,5134.667,2133.832,5134.220,2133.598,2028.354,100.000,170
3390,71.589,7869.817,2135.847,7869.711,2135.896,2660.723,100.000,223
3391,47.726,1143.340,2138.149,1143.493,2138.280,1885.176,100.000,158
3392,23.863,1937.806,2136.422,1937.921,2136.422,894.862,100.000,75
3393,47.726,2552.653,2139.876,2552.498,2140.051,2123.806,100.000,178
3394,71.589,3974.056,2138.149,3974.099,2138.121,2887.421,100.000,242
3395,47.726,4617.401,2139.876,4617.328,2139.992,2135.737,100.000,179
3396,35.794,5881.926,2138.725,5882.008,2138.890,1169.286,100.000,98
3397,47.726,1058.712,2140.740,1058.749,2140.698,2207.326,100.000,185
3398,417.602,1229.152,2154.483,1229.300,2154.619,26320.872,100.000,2206
3399,23.863,1298.779,2139.876,1298.592,2139.876,882.930,100.000,74
3400,59.657,1372.353,2141.949,1372.595,2142.153,2660.723,100.000,223
3401,1336.327,1514.173,2175.035,1513.158,2175.883,69357.765,100.000,5813
3402,47.726,1557.844,2141.604,1557.687,2141.505,2099.943,100.000,176
3403,95.452,1699.466,2145.058,1699.557,2145.463,4987.364,100.000,418
3404,11.931,1780.640,2139.876,1780.640,2139.876,429.534,100.000,36
3405,35.794,2076.549,2141.028,2076.598,2140.718,1419.848,100.000,119
3406,47.726,3588.049,2143.331,3588.108,2143.222,2278.915,100.000,191
3407,47.726,4328.112,2141.604,4328.261,2141.840,2350.504,100.000,197
3408,131.246,4996.185,2145.529,4996.372,2145.732,6812.882,100.000,571
3409,23.863,974.084,2143.331,973.809,2143.331,1049.971,100.000,88
3410,23.863,1082.891,2145.058,1082.891,2145.002,739.753,100.000,62
3411,35.794,1402.981,2145.633,1403.253,2145.811,1312.464,100.000,110
3412,47.726,1768.550,2145.058,1768.845,2144.729,2445.956,100.000,205
3413,11.931,2609.648,2143.331,2609.648,2143.331,369.876,100.000,31
3414,23.863,2948.159,2145.058,2948.159,2145.230,715.890,100.000,60
3415,59.657,3422.766,2146.094,3422.618,2145.921,3340.818,100.000,280
3416,107.383,3631.707,2149.088,3631.542,2149.588,5631.664,100.000,472
3417,47.726,4979.228,2144.194,4978.783,2143.883,2314.710,100.000,194
3418,23.863,6108.751,2145.058,6108.751,2145.372,787.478,100.000,66
3419,47.726,708.111,2148.512,707.515,2148.553,2004.491,100.000,168
3420,107.383,1440.977,2151.390,1441.283,2151.137,6335.622,100.000,531
3421,95.452,2440.824,2150.671,2440.893,2150.443,4032.844,100.000,338
3422,95.452,4281.048,2152.830,4281.099,2152.903,4223.748,100.000,354
3423,47.726,4595.812,2149.375,4595.911,2149.524,1670.409,100.000,140
3424,59.657,7909.080,2148.167,7909.283,2148.305,3090.257,100.000,259
3425,155.109,7921.409,2155.819,7921.446,2155.426,7755.470,100.000,650
3426,59.657,831.426,2152.312,831.645,2152.182,2672.654,100.000,224
3427,59.657,930.216,2151.621,929.967,2151.699,2851.627,100.000,239
3428,47.726,1806.546,2151.966,1806.689,2151.646,2314.710,100.000,194
3429,11.931,1929.170,2150.239,1929.170,2150.239,357.945,100.000,30
3430,47.726,2041.432,2151.966,2041.473,2151.411,2004.491,100.000,168
3431,238.630,4236.403,2157.838,4236.579,2157.410,12229.780,100.000,1025
3432,47.726,4397.196,2151.966,4397.072,2152.357,2159.600,100.000,181
3433,47.726,4656.261,2151.966,4656.093,2151.621,2088.011,100.000,175
3434,59.657,4964.030,2154.384,4963.803,2154.642,3126.051,100.000,262
3435,47.726,6017.215,2151.966,6017.620,2151.684,2338.573,100.000,196
3436,35.794,6251.525,2152.542,6251.215,2152.582,1372.122,100.000,115
3437,990.314,1921.513,2170.590,1921.473,2170.387,47606.654,96.386,3990
3438,83.520,2058.949,2157.147,2058.884,2157.698,3519.790,100.000,295
3439,95.452,2102.744,2159.306,2103.168,2159.554,5154.405,100.000,432
3440,83.520,2278.044,2156.161,2277.948,2156.131,3853.872,100.000,323
3441,59.657,2312.586,2157.147,2312.633,2157.209,2660.723,100.000,223
3442,23.863,2575.106,2155.420,2575.106,2155.503,1002.245,100.000,84
3443,95.452,3226.222,2157.147,3226.409,2156.942,5404.966,100.000,453
3444,59.657,4037.613,2157.838,4037.527,2158.080,2386.298,100.000,200
3445,226.698,5144.848,2158.056,5145.213,2157.969,11036.630,100.000,925
3446,11.931,6005.125,2153.693,6005.125,2153.693,596.575,100.000,50
3447,83.520,6391.996,2158.134,6391.878,2158.146,3507.859,100.000,294
3448,71.589,6818.589,2157.147,6818.834,2157.161,3114.120,100.000,261
3449,71.589,7359.171,2155.420,7359.521,2155.352,4247.611,100.000,356
3450,59.657,7505.630,2156.457,7505.681,2156.096,3018.668,100.000,253
3451,35.794,8656.799,2154.845,8656.994,2154.729,1551.094,100.000,130
3452,59.657,1116.052,2159.911,1116.254,2159.804,2481.750,100.000,208
3453,95.452,2870.440,2162.329,2870.629,2162.054,5333.377,100.000,447
3454,47.726,4203.760,2158.875,4203.445,2159.212,1956.765,100.000,164
3455,119.315,733.672,2162.329,733.596,2162.200,5285.651,100.000,443
3456,59.657,1666.651,2164.056,1666.393,2164.004,2398.230,100.000,201
3457,59.657,1845.579,2161.983,1845.862,2161.987,2529.476,100.000,212
3458,178.972,1957.955,2169.352,1958.517,2169.107,8566.812,100.000,718
3459,107.383,2050.067,2167.510,2049.918,2167.496,5798.705,100.000,486
3460,47.726,2141.604,2162.329,2141.881,2162.194,2302.778,100.000,193
3461,47.726,2354.037,2163.192,2354.135,2163.153,2099.943,100.000,176
3462,47.726,2763.359,2162.329,2763.315,2162.069,2302.778,100.000,193
3463,59.657,3739.171,2164.056,3739.242,2163.755,2326.641,100.000,195
3464,59.657,3840.724,2164.747,3840.619,2164.651,2422.093,100.000,203
3465,47.726,3976.647,2164.056,3976.944,2163.790,2326.641,100.000,195
3466,47.726,4435.192,2162.329,4434.959,2162.246,2481.750,100.000,208
3467,35.794,4991.894,2162.904,4991.940,2162.778,1193.149,100.000,100
3468,59.657,5165.755,2164.056,5165.842,2163.795,2374.367,100.000,199
3469,47.726,6269.372,2162.329,6269.477,2161.988,1753.929,100.000,147
3470,71.589,7790.946,2162.329,7791.688,2162.247,4056.707,100.000,340
3471,35.794,1125.493,2165.207,1125.149,2165.115,1634.614,100.000,137
3472,71.589,1263.086,2168.086,1262.991,2168.304,3424.338,100.000,287
3473,47.726,1312.596,2165.783,1312.808,2165.712,2040.285,100.000,171
3474,167.041,2805.550,2173.185,2805.355,2172.867,8232.730,100.000,690
3475,131.246,2990.866,2169.080,2991.124,2168.675,6013.472,100.000,504
3476,155.109,4492.718,2169.901,4492.543,2169.531,7850.922,100.000,658
3477,47.726,4887.692,2165.783,4887.350,2165.862,2350.504,100.000,197
3478,47.726,5903.226,2165.783,5903.183,2165.722,2374.367,100.000,199
3479,47.726,849.733,2169.237,849.703,2168.872,2088.011,100.000,175
3480,83.520,2236.101,2172.938,2236.134,2173.013,3137.982,100.000,263
3481,23.863,3226.222,2167.510,3226.078,2167.510,859.067,100.000,72
3482,47.726,3794.438,2168.374,3794.219,2168.319,1885.176,100.000,158
3483,202.835,3995.797,2174.825,3995.883,2175.060,11752.520,100.000,985
3484,107.383,4311.033,2171.348,4310.837,2171.309,5858.363,100.000,491
3485,47.726,4518.956,2170.964,4519.151,2170.964,1849.381,100.000,155
3486,71.589,4861.210,2170.389,4861.105,2170.564,3090.257,100.000,259
3487,47.726,4915.326,2169.237,4915.185,2168.976,2052.217,100.000,172
3488,59.657,906.036,2173.037,905.798,2173.083,2839.695,100.000,238
3489,524.986,1556.823,2187.215,1557.012,2187.174,27657.199,100.000,2318
3490,71.589,2276.317,2174.418,2276.297,2174.338,3066.394,100.000,257
3491,107.383,2343.674,2174.418,2343.768,2174.278,4402.721,100.000,369
3492,59.657,2392.033,2174.418,2392.070,2174.585,2231.189,100.000,187
3493,310.219,3852.495,2181.460,3852.409,2181.219,17909.170,100.000,1501
3494,107.383,3905.740,2172.883,3906.037,2172.787,5381.103,100.000,451
3495,680.095,4023.324,2195.568,4023.427,2195.780,35722.888,100.000,2994
3496,107.383,4285.318,2173.267,4285.128,2173.229,5094.747,100.000,427
3497,190.904,5245.633,2178.304,5245.557,2178.219,9032.140,100.000,757
3498,47.726,6801.318,2172.691,6801.047,2172.893,2350.504,100.000,197
3499,59.657,867.349,2176.491,867.641,2176.351,2004.491,100.000,168
3500,35.794,922.847,2175.570,922.696,2175.239,1455.642,100.000,122
3501,107.383,1866.995,2177.873,1867.088,2178.136,4856.117,100.000,407
3502,739.753,3251.349,2198.096,3251.412,2198.044,37452.954,100.000,3139
3503,59.657,4043.140,2177.873,4043.005,2177.923,2434.024,100.000,204
3504,47.726,4331.566,2176.146,4331.823,2176.066,2326.641,100.000,195
3505,95.452,4659.715,2179.600,4659.244,2179.909,4593.625,100.000,385
3506,107.383,4877.521,2177.489,4877.261,2177.382,5464.623,100.000,458
3507,119.315,6466.261,2178.563,6466.632,2178.125,4891.912,100.000,410
3508,11.931,7006.843,2174.418,7006.843,2174.418,441.465,100.000,37
3509,23.863,827.281,2179.600,827.281,2180.198,1205.081,100.000,101
3510,47.726,1461.126,2179.600,1461.363,2179.618,2266.984,100.000,190
3511,11.931,2222.777,2177.873,2222.777,2177.873,346.013,100.000,29
3512,107.383,2515.233,2184.013,2516.093,2183.646,4247.611,100.000,356
3513,95.452,2855.327,2181.759,2855.490,2181.556,3949.324,100.000,331
3514,178.972,2878.154,2186.393,2877.986,2186.341,7874.785,100.000,660
3515,107.383,3006.497,2183.246,3006.468,2183.244,5202.131,100.000,436
3516,11.931,5217.568,2177.873,5217.568,2177.873,405.671,100.000,34
3517,119.315,7023.423,2180.981,7023.450,2180.879,5154.405,100.000,432
3518,226.698,1060.712,2190.780,1060.451,2190.557,12229.780,100.000,1025
3519,238.630,2177.354,2190.826,2177.461,2190.792,12623.519,100.000,1058
3520,47.726,3212.405,2183.054,3212.229,2183.166,2577.202,100.000,216
3521,47.726,4359.199,2183.054,4359.629,2183.168,2350.504,100.000,197
3522,524.986,4930.477,2198.048,4930.875,2198.453,27848.103,100.000,2334
3523,59.657,5296.324,2184.090,5296.091,2184.058,3078.325,100.000,258
3524,202.835,6801.014,2189.861,6801.359,2189.494,10117.906,100.000,848
3525,47.726,7778.857,2183.054,7779.046,2182.708,1849.381,100.000,155
3526,298.287,703.897,2195.973,704.116,2195.700,15630.255,100.000,1310
3527,155.109,1254.007,2191.158,1254.107,2190.956,9044.071,100.000,758
3528,47.726,2953.340,2186.508,2953.535,2186.611,1801.655,100.000,151
3529,83.520,3871.417,2188.235,3870.397,2188.942,3734.557,100.000,313
3530,35.794,4225.061,2187.084,4225.220,2187.328,1909.039,100.000,160
3531,71.589,5674.098,2187.660,5674.281,2187.622,2553.339,100.000,214
3532,95.452,6490.440,2186.508,6490.461,2186.746,4927.706,100.000,413
3533,71.589,6985.542,2187.660,6985.776,2187.618,3137.982,100.000,263
3534,71.589,7915.298,2186.508,7915.310,2186.795,3233.434,100.000,271
3535,107.383,661.095,2192.073,660.925,2192.286,5798.705,100.000,486
3536,71.589,673.569,2191.689,673.202,2191.943,3090.257,100.000,259
3537,47.726,896.365,2189.099,896.248,2188.817,2123.806,100.000,178
3538,35.794,2362.097,2189.387,2361.845,2189.038,1694.272,100.000,142
3539,71.589,3621.152,2191.114,3621.189,2191.069,3519.790,100.000,295
3540,47.726,4666.623,2189.962,4666.371,2189.980,2290.847,100.000,192
3541,23.863,5310.831,2189.962,5310.831,2189.947,1324.396,100.000,111
3542,47.726,863.550,2193.417,863.662,2193.225,2577.202,100.000,216
3543,71.589,1358.652,2194.568,1358.639,2194.380,3293.092,100.000,276
3544,346.013,2233.378,2203.600,2233.443,2203.730,18326.772,100.000,1536
3545,119.315,2393.760,2196.180,2394.052,2196.232,5225.994,100.000,438
3546,59.657,4063.865,2195.144,4063.954,2195.335,2803.901,100.000,235
3547,47.726,4293.570,2193.417,4293.209,2193.387,2111.874,100.000,177
3548,906.793,5964.039,2212.778,5963.123,2212.355,48143.572,100.000,4035
3549,47.726,1896.355,2196.871,1896.384,2196.918,2183.463,100.000,183
3550,47.726,2379.943,2196.871,2380.121,2196.944,1968.696,100.000,165
3551,107.383,2614.637,2200.133,2614.139,2200.486,3973.187,100.000,333
3552,501.123,5006.862,2203.861,5006.546,2203.563,30962.223,100.000,2595
3553,11.931,5145.030,2195.144,5145.030,2195.144,489.191,100.000,41
3554,226.698,6754.868,2204.234,6754.337,2203.551,11907.629,100.000,998
3555,59.657,7939.477,2198.598,7939.645,2198.548,2457.887,100.000,206
3556,71.589,1763.369,2200.325,1763.304,2200.344,3185.708,100.000,267
3557,178.972,1878.048,2208.960,1877.810,2208.930,9461.673,100.000,793
3558,35.794,2293.013,2200.901,2292.547,2200.807,1622.683,100.000,136
3559,95.452,2431.756,2200.325,2431.825,2200.362,3925.461,100.000,329
3560,71.589,3873.884,2200.325,3874.687,2200.448,3185.708,100.000,267
3561,393.739,5264.566,2215.031,5265.021,2215.770,19973.318,100.000,1674
3562,59.657,6698.038,2202.743,6698.145,2202.743,2684.586,100.000,225
3563,59.657,1438.674,2205.506,1438.692,2205.598,2255.052,100.000,189
3564,250.561,2125.073,2211.921,2125.040,2212.120,11764.451,100.000,986.000
3565,59.657,2823.808,2205.506,2823.936,2205.794,2577.202,100.000,216
3566,47.726,2835.898,2203.779,2835.981,2203.580,2481.750,100.000,208
3567,131.246,2988.353,2208.332,2988.132,2208.271,5440.761,100.000,456
3568,35.794,3519.253,2204.355,3519.025,2204.583,1205.081,100.000,101
3569,59.657,4301.514,2204.125,4301.270,2204.125,2863.558,100.000,240
3570,47.726,4322.930,2203.779,4322.907,2203.802,1765.861,100.000,148
3571,47.726,5571.623,2203.779,5571.672,2203.877,2529.476,100.000,212
3572,59.657,6062.465,2206.197,6062.346,2206.491,2636.860,100.000,221
3573,190.904,1913.842,2211.983,1913.813,2212.034,9736.098,100.000,816
3574,167.041,2302.224,2212.168,2302.366,2212.223,6681.636,100.000,560
3575,47.726,3405.840,2207.233,3405.779,2207.518,2028.354,100.000,170
3576,23.863,3891.155,2207.233,3891.155,2207.310,1073.834,100.000,90
3577,59.657,4052.121,2208.270,4052.190,2208.247,2887.421,100.000,242
3578,23.863,4355.745,2205.506,4355.693,2205.506,787.478,100.000,66
3579,190.904,4977.501,2216.732,4977.425,2216.168,9509.399,100.000,797
3580,190.904,6797.432,2210.688,6797.518,2210.829,8447.497,100.000,708
3581,71.589,1062.742,2212.990,1062.571,2213.009,3257.297,100.000,273
3582,47.726,1355.773,2210.688,1355.561,2210.952,1944.833,100.000,163
3583,11.931,1428.311,2208.960,1428.311,2208.960,334.082,100.000,28
3584,155.109,1895.957,2213.477,1896.135,2213.006,8781.578,100.000,736
3585,23.863,1929.170,2210.688,1929.170,2211.025,1097.697,100.000,92
3586,47.726,2020.707,2210.688,2020.322,2210.456,1873.244,100.000,157
3587,71.589,2411.031,2212.415,2411.187,2212.360,3042.531,100.000,255
3588,23.863,2569.924,2208.960,2570.051,2208.960,978.382,100.000,82
3589,155.109,4002.221,2215.869,4002.168,2215.585,7838.990,100.000,657
3590,59.657,4427.247,2211.033,4427.162,2211.575,2994.805,100.000,251
3591,47.726,4732.253,2210.688,4732.517,2210.611,2422.093,100.000,203
3592,167.041,5034.742,2218.336,5034.721,2217.902,8208.867,100.000,688
3593,513.054,5114.986,2229.123,5115.210,2229.014,24125.478,100.000,2022
3594,59.657,5211.350,2211.033,5211.313,2211.229,2398.230,100.000,201
3595,250.561,5595.721,2221.626,5595.649,2221.791,11239.466,100.000,942.000
3596,47.726,5927.406,2210.688,5927.348,2210.729,2493.682,100.000,209
3597,71.589,7941.204,2212.415,7941.491,2212.610,2947.079,100.000,247
3598,286.356,859.664,2221.914,859.232,2222.347,14460.969,100.000,1212
3599,47.726,1312.596,2214.142,1312.633,2214.216,2219.258,100.000,186
3600,11.931,1607.930,2212.415,1607.930,2212.415,441.465,100.000,37
3601,155.109,1953.350,2218.792,1953.283,2218.842,6848.677,100.000,574
3602,47.726,2780.630,2214.142,2780.869,2214.142,2076.080,100.000,174
3603,47.726,3015.516,2214.142,3015.504,2214.502,1658.477,100.000,139
3604,47.726,3208.951,2214.142,3208.925,2213.761,2326.641,100.000,195
3605,83.520,3786.543,2215.869,3786.732,2216.054,3567.516,100.000,299
3606,71.589,4440.373,2214.142,4440.455,2214.292,3006.736,100.000,252
3607,59.657,4756.087,2216.560,4756.232,2216.358,2780.038,100.000,233
3608,131.246,2154.949,2221.207,2155.052,2221.334,5369.172,100.000,450
3609,83.520,2267.682,2219.323,2267.106,2219.810,3722.626,100.000,312
3610,35.794,2439.240,2217.020,2439.253,2217.008,1085.766,100.000,91
3611,47.726,4162.310,2217.596,4162.395,2217.297,1932.902,100.000,162
3612,23.863,4461.098,2217.596,4461.098,2218.089,1169.286,100.000,98
3613,71.589,6204.893,2219.899,6204.896,2220.036,2947.079,100.000,247
3614,119.315,6742.597,2221.741,6742.626,2221.916,4879.980,100.000,409
3615,155.109,697.881,2224.106,697.966,2224.450,8793.510,100.000,737
3616,59.657,2946.087,2222.086,2945.824,2221.918,2541.408,100.000,213
3617,47.726,4044.867,2221.050,4044.799,2221.001,2111.874,100.000,177
3618,11.931,5790.965,2219.323,5790.965,2219.323,441.465,100.000,37
3619,47.726,6777.139,2221.050,6777.234,2220.614,2171.532,100.000,182
3620,59.657,1495.323,2225.541,1495.406,2225.170,3066.394,100.000,257
3621,1002.245,2390.059,2263.940,2390.081,2264.501,51472.458,100.000,4314
3622,59.657,3033.823,2224.850,3033.949,2225.177,2696.517,100.000,226
3623,47.726,3868.703,2224.504,3868.568,2224.496,2589.134,100.000,217
3624,190.904,4893.737,2226.663,4893.512,2226.826,9223.044,100.000,773
3625,143.178,4945.838,2226.807,4946.083,2226.927,6991.855,100.000,586
3626,298.287,6104.744,2232.587,6104.580,2232.682,14950.160,100.000,1253
3627,47.726,6504.257,2224.504,6504.108,2224.516,1801.655,100.000,151
3628,107.383,6759.676,2225.080,6760.054,2225.149,5214.062,100.000,437
3629,23.863,6804.772,2222.777,6805.054,2222.777,1026.108,100.000,86
3630,47.726,7390.259,2225.368,7390.103,2225.270,1586.888,100.000,133
3631,47.726,1633.836,2227.959,1633.661,2227.820,2231.189,100.000,187
3632,71.589,2243.502,2227.959,2243.489,2228.226,3161.845,100.000,265
3633,226.698,2819.808,2238.048,2819.689,2238.737,11036.630,100.000,925
3634,787.478,5277.388,2249.312,5278.192,2250.703,39326.199,100.000,3296
3635,262.493,6433.132,2232.355,6432.451,2232.528,12265.574,100.000,1028
3636,23.863,7072.473,2227.959,7072.473,2227.892,1539.163,100.000,129
3637,167.041,682.204,2235.360,682.556,2235.737,7743.539,100.000,649
3638,178.972,1204.019,2237.285,1204.131,2237.153,9139.523,100.000,766
3639,47.726,1658.016,2231.413,1658.087,2231.840,2314.710,100.000,194
3640,35.794,1888.871,2231.988,1888.911,2232.246,1384.053,100.000,116
3641,47.726,3101.007,2233.140,3100.822,2233.458,1944.833,100.000,163
3642,47.726,3785.802,2231.413,3785.971,2231.788,2195.395,100.000,184
3643,35.794,4479.521,2230.837,4479.226,2230.713,1443.711,100.000,121
3644,513.054,4993.688,2244.306,4993.137,2243.711,25533.394,100.000,2140
3645,23.863,7632.053,2231.413,7632.053,2231.438,799.410,100.000,67
3646,131.246,7949.526,2235.338,7949.297,2235.477,6454.937,100.000,541
3647,238.630,7985.591,2240.221,7985.504,2240.052,11824.109,100.000,991
3648,35.794,1316.626,2235.443,1317.032,2235.352,1825.518,100.000,153
3649,59.657,1436.601,2237.285,1436.717,2237.469,2780.038,100.000,233
3650,47.726,1901.537,2235.730,1901.699,2235.761,2028.354,100.000,170
3651,35.794,2998.821,2234.291,2998.969,2234.365,1109.629,100.000,93
3652,83.520,3264.958,2236.594,3265.056,2236.400,3615.242,100.000,303
3653,83.520,4818.361,2239.555,4818.386,2239.354,4271.474,100.000,358
3654,23.863,5210.660,2234.867,5210.660,2234.955,930.656,100.000,78
3655,59.657,5230.694,2235.903,5230.900,2235.857,1956.765,100.000,164
3656,238.630,6133.276,2239.357,6133.548,2239.212,14293.928,100.000,1198
3657,167.041,6400.138,2239.308,6400.027,2239.639,8149.209,100.000,683
3658,23.863,580.305,2236.594,580.179,2236.594,978.382,100.000,82
3659,715.890,2201.361,2251.159,2201.009,2250.971,39696.075,100.000,3327
3660,11.931,3300.487,2236.594,3300.487,2236.594,393.739,100.000,33
3661,23.863,4431.738,2236.594,4431.533,2236.594,1109.629,100.000,93
3662,47.726,4487.005,2238.321,4487.259,2238.448,1622.683,100.000,136
3663,47.726,4587.177,2238.321,4587.042,2237.765,2147.669,100.000,180
3664,47.726,5101.852,2238.321,5101.868,2238.765,2601.065,100.000,218
3665,131.246,5243.317,2243.816,5243.378,2243.599,5965.746,100.000,500
3666,47.726,5702.883,2238.321,5702.754,2238.515,2553.339,100.000,214
3667,47.726,5958.494,2238.321,5958.191,2238.232,2314.710,100.000,194
3668,47.726,6169.200,2238.321,6169.143,2238.364,2887.421,100.000,242
